iter	Logloss
171	0.4438832601
172	0.4430286341
173	0.4420211859
174	0.4410690174
175	0.4402413285
176	0.4391587241
177	0.4385606197
178	0.437671996
179	0.437082391
180	0.4361569589
181	0.4356265486
182	0.4349075451
183	0.434018453
184	0.4333436531
185	0.4326374656
186	0.4321329552
187	0.4311210231
188	0.430283697
189	0.4297605816
190	0.4289683961
191	0.4281317393
192	0.4273983136
193	0.4264762276
194	0.4251221774
195	0.4243867774
196	0.4231659739
197	0.4224194978
198	0.421490251
199	0.4204911684
200	0.4196148588
201	0.418773283
202	0.4181618272
203	0.4175474267
204	0.4166069031
205	0.4158107691
206	0.4151736477
207	0.4145732679
208	0.4135971739
209	0.4128760622
210	0.4122762847
211	0.4113168549
212	0.4105251714
213	0.4097246538
214	0.409187685
215	0.4084524188
216	0.4077577089
217	0.4071820912
218	0.4064527813
219	0.406043404
220	0.4053522077
221	0.4046821929
222	0.4038028717
223	0.4031129134
224	0.4025037665
225	0.4019237987
226	0.4012923659
227	0.4005258794
228	0.3998360885
229	0.3991052393
230	0.3981327258
231	0.3969706485
232	0.396229058
233	0.3955692492
234	0.3948658726
235	0.394234674
236	0.3933449126
237	0.3923550991
238	0.3917607759
239	0.3910549231
240	0.3904472485
241	0.3894733964
242	0.3884677887
243	0.3880338167
244	0.3873571429
245	0.3870096039
246	0.3863152286
247	0.3858850713
248	0.3851245746
249	0.3843663199
250	0.3833889208
251	0.3827318225
252	0.3816610637
253	0.3810105575
254	0.3803012915
255	0.3798321841
256	0.3793408913
257	0.3790168093
258	0.3786282456
259	0.3780756833
260	0.377682736
261	0.3766201421
262	0.3763597053
263	0.3757197397
264	0.374707406
265	0.3737618965
266	0.373224158
267	0.3722056004
268	0.3716933267
269	0.3711988549
270	0.37060838
271	0.3698913173
272	0.3693196815
273	0.3683129361
274	0.3677401961
275	0.3673173336
276	0.3667995051
277	0.3660321152
278	0.3655292779
279	0.36498565
280	0.3641338683
281	0.3635938209
282	0.3629346479
283	0.3623703739
284	0.3618801518
285	0.3612230535
286	0.3606859174
287	0.3600769712
288	0.3595167127
289	0.3585021036
290	0.3578533373
291	0.3569204765
292	0.3561419437
293	0.3550734269
294	0.3543632909
295	0.3539706113
296	0.3533641414
297	0.3526286744
298	0.3519996509
299	0.3516369201
300	0.3511222036
301	0.3505325652
302	0.3500791851
303	0.3495683837
304	0.3491366872
305	0.3486777523
306	0.3482159397
307	0.3475922367
308	0.3471974155
309	0.3467261331
310	0.34625726
311	0.3457856429
312	0.3455853044
313	0.3448491682
314	0.3444497293
315	0.3439578675
316	0.3433975755
317	0.3427998392
318	0.3423602456
319	0.3417585273
320	0.3414953801
321	0.3410668624
322	0.3402096263
323	0.3397761562
324	0.3393111982
325	0.3385984187
326	0.3378685399
327	0.3373610179
328	0.3369759677
329	0.3365038152
330	0.3360695421
331	0.3354601944
332	0.3350619601
333	0.3345572488
334	0.3341273258
335	0.3338167291
336	0.3334372002
337	0.3331211157
338	0.3326960112
339	0.3321406047
340	0.3316498472
341	0.331090559
342	0.3307382349
343	0.3303321035
344	0.3297797086
345	0.3292133599
346	0.3288813139
347	0.3281229253
348	0.3275705639
349	0.3269358183
350	0.3265499316
351	0.3261441348
352	0.325805731
353	0.3252278378
354	0.3244662369
355	0.3233690095
356	0.3231268096
357	0.3226234704
358	0.3218667884
359	0.3214050761
360	0.3211799086
361	0.3207004614
362	0.3200109716
363	0.3195892468
364	0.3191786314
365	0.318778289
366	0.3183740315
367	0.3180275633
368	0.3175945617
369	0.3171026999
370	0.3167854108
371	0.3161125183
372	0.3158830676
373	0.3155097292
374	0.3148232845
375	0.3141263995
376	0.313554563
377	0.3133526183
378	0.3127697727
379	0.3124384294
380	0.3118813498
381	0.3115182174
382	0.3111819886
383	0.3108258164
384	0.3105542702
385	0.3101596832
386	0.3097610808
387	0.3091848273
388	0.308649197
389	0.3081663701
390	0.3078253562
391	0.3075152949
392	0.3070342415
393	0.3065795229
394	0.3058187251
395	0.3056018896
396	0.3051938843
397	0.3047817966
398	0.3042954897
399	0.3040649347
400	0.3037923846
401	0.3036002109
402	0.3032895138
403	0.3030211465
404	0.3025433724
405	0.302135066
406	0.3017675166
407	0.3013392331
408	0.3009059973
409	0.3004189541
410	0.2997957531
411	0.2992869595
412	0.298981951
413	0.2986422756
414	0.2984000758
415	0.2978710041
416	0.297218557
417	0.2964936641
418	0.2960106699
419	0.2955405921
420	0.2950961799
421	0.2942846532
422	0.2940390737
423	0.2937358388
424	0.2932610428
425	0.2928839566
426	0.2922838445
427	0.2919162616
428	0.2915244521
429	0.2909070734
430	0.2903766967
431	0.2900539197
432	0.2896186762
433	0.2892492863
434	0.2888839119
435	0.2884465268
436	0.288024735
437	0.287656349
438	0.2871231949
439	0.2867897435
440	0.2864358132
441	0.2859161109
442	0.2856794993
443	0.2853936312
444	0.2849999143
445	0.2846321976
446	0.2841846734
447	0.2835038838
448	0.283002318
449	0.2827843114
450	0.2824984099
451	0.2821682712
452	0.281724294
453	0.2814437465
454	0.2810259367
455	0.2805798514
456	0.2802958907
457	0.2800388503
458	0.2797522796
459	0.2793122509
460	0.279001855
461	0.2786562736
462	0.2782220506
463	0.2778354946
464	0.2774662219
465	0.2771468079
466	0.2768522564
467	0.2764929889
468	0.2758998536
469	0.2753308279
470	0.2750002543
471	0.2745177286
472	0.2738411217
473	0.2734540805
474	0.2731745201
475	0.2729171452
476	0.2723355879
477	0.271844797
478	0.2714225702
479	0.271250524
480	0.2708807828
481	0.2705594782
482	0.2702261272
483	0.2699074327
484	0.2693982877
485	0.2690136725
486	0.2688235902
487	0.2684500845
488	0.268228397
489	0.2679640452
490	0.2676785452
491	0.2674197147
492	0.2671944468
493	0.2666239487
494	0.2663296482
495	0.2661767926
496	0.2656160656
497	0.2652892397
498	0.2649854359
499	0.2647466158
500	0.2643309476
501	0.2639878424
502	0.2635353155
503	0.2632450137
504	0.2628876201
505	0.2625901741
506	0.2620529376
507	0.2614942852
508	0.2611502597
509	0.2609822625
510	0.2604758112
511	0.2602390992
512	0.2598281325
513	0.2595748567
514	0.2591182307
515	0.2588154475
516	0.2584957324
517	0.2581266102
518	0.2577984459
519	0.2573521765
520	0.2569367593
521	0.2565869114
522	0.2562290995
523	0.255924961
524	0.2554992709
525	0.2553106275
526	0.2548970674
527	0.2545943009
528	0.2539461035
529	0.2536721481
530	0.2534388827
531	0.2531175781
532	0.2526782354
533	0.2523218121
534	0.2518348694
535	0.2514999791
536	0.2507612998
537	0.2504294881
538	0.2500726131
539	0.249670447
540	0.2493315412
541	0.2489077083
542	0.2484934288
543	0.2480918483
544	0.2479018161
545	0.247370904
546	0.2470132761
547	0.2468241307
548	0.2466347008
549	0.2462558077
550	0.24586189
551	0.2454342424
552	0.2448659863
553	0.2447181334
554	0.2443469533
555	0.2439208784
556	0.24355015
557	0.2432275906
558	0.2430379098
559	0.2425874074
560	0.2423844588
561	0.2422679098
562	0.2418690062
563	0.2415749065
564	0.2412724411
565	0.2409896014
566	0.2406762943
567	0.2403187835
568	0.240121557
569	0.2398265203
570	0.2395925355
571	0.2391909884
572	0.238845156
573	0.2386117902
574	0.2383506507
575	0.2381472504
576	0.2377697459
577	0.2374516537
578	0.2372663398
579	0.237068628
580	0.2367335202
581	0.2365547983
582	0.2363975257
583	0.2361667365
584	0.2358934837
585	0.2357630144
586	0.2353995808
587	0.2350890176
588	0.2346501267
589	0.2343630874
590	0.2341058463
591	0.2337763602
592	0.2335128115
593	0.2332269769
594	0.2329465632
595	0.2327388797
596	0.2324824584
597	0.2322917068
598	0.2318922344
599	0.2314047228
600	0.2309757367
601	0.2304984645
602	0.2301746837
603	0.2298980512
604	0.2294632594
605	0.2292340764
606	0.2290304586
607	0.2287234256
608	0.2282885836
609	0.2280271095
610	0.2277337459
611	0.2274952939
612	0.2272672486
613	0.2270658393
614	0.2268852769
615	0.2266674711
616	0.2263458821
617	0.2261011893
618	0.2258444334
619	0.2254536947
620	0.2250337099
621	0.2247778742
622	0.2245718638
623	0.2243626912
624	0.2240367019
625	0.2237079018
626	0.2233495545
627	0.2230352435
628	0.2226657867
629	0.2224560119
630	0.2221526096
631	0.221683201
632	0.2213752814
633	0.2211281291
634	0.2209214328
635	0.2207392977
636	0.2204164873
637	0.2202716627
638	0.2201940637
639	0.2199559128
640	0.2196243855
641	0.2193053563
642	0.218874145
643	0.2187108492
644	0.2184273402
645	0.2181009995
646	0.2176628113
647	0.2174925888
648	0.2171169415
649	0.2168410786
650	0.2163283365
651	0.2160533269
652	0.2157791874
653	0.2155832324
654	0.2152929139
655	0.2150425158
656	0.2149237583
657	0.2145190825
658	0.2143298701
659	0.2140160276
660	0.2138161241
661	0.2135879115
662	0.2131683785
663	0.2127297385
664	0.2123621556
665	0.2119242685
666	0.2116018429
667	0.2113393315
668	0.2110944045
669	0.210713671
670	0.2103957461
671	0.2101146631
672	0.2097071932
673	0.2094000264
674	0.2091316926
675	0.2087798704
676	0.2086236853
677	0.2083492614
678	0.208147049
679	0.2079807917
680	0.2078470598
681	0.2076926482
682	0.2073510153
683	0.2071370242
684	0.2068356129
685	0.2066029666
686	0.2063534385
687	0.2060966492
688	0.2059271628
689	0.205497474
690	0.2050933838
691	0.2048335661
692	0.204499161
693	0.2043015664
694	0.2040875084
695	0.203886969
696	0.2036557114
697	0.2034323508
698	0.2031564211
699	0.2029503605
700	0.202707893
701	0.2024025499
702	0.2021608687
703	0.2017797838
704	0.201519598
705	0.2013723808
706	0.2009231333
707	0.2005901671
708	0.2003610511
709	0.2000949257
710	0.1999133595
711	0.1997224072
712	0.1994946296
713	0.1992004294
714	0.1988762805
715	0.1986685636
716	0.1984816769
717	0.1982700616
718	0.1979464481
719	0.1977651663
720	0.1974630021
721	0.1969849101
722	0.1967690116
723	0.1965416189
724	0.1961278079
725	0.1958703827
726	0.1954321276
727	0.1951167625
728	0.1948604082
729	0.1945890627
730	0.1943098035
731	0.1939800329
732	0.1937612567
733	0.1934979422
734	0.1932489997
735	0.1930531619
736	0.1927178701
737	0.1924858428
738	0.1922779418
739	0.1920395232
740	0.191817635
741	0.1916487844
742	0.1914303763
743	0.1910546621
744	0.1907269997
745	0.1905109004
746	0.1901928249
747	0.189961149
748	0.1895880448
749	0.1894049226
750	0.189217534
751	0.1889451512
752	0.1887546673
753	0.1883793379
754	0.1879939698
755	0.1876248477
756	0.1873667031
757	0.1871376707
758	0.1869170875
759	0.1866856625
760	0.186364726
761	0.1860038523
762	0.1858652349
763	0.1854734086
764	0.1852230273
765	0.1850103077
766	0.1847506406
767	0.1844622294
768	0.1840996993
769	0.1838101504
770	0.1835303725
771	0.1831571512
772	0.1829160389
773	0.1827641872
774	0.1824672933
775	0.1822554605
776	0.1819057799
777	0.1816757604
778	0.181445105
779	0.1811761354
780	0.1809693219
781	0.1808008395
782	0.1805159418
783	0.1801672986
784	0.1799476523
785	0.1796255279
786	0.1793783087
787	0.1790760107
788	0.1788083461
789	0.1785646071
790	0.1783010918
791	0.1780842396
792	0.1778251581
793	0.1776508532
794	0.1774070639
795	0.1771388138
796	0.1768408324
797	0.176555048
798	0.1763017387
799	0.1760220779
800	0.1757782049
801	0.1755610014
802	0.1753232354
803	0.1752121407
804	0.1750597536
805	0.1748492425
806	0.1746166965
807	0.1743877143
808	0.1741169545
809	0.1738964717
810	0.173616242
811	0.173307034
812	0.1731065784
813	0.1728246756
814	0.1726491828
815	0.1724780568
816	0.1721880059
817	0.1719970536
818	0.1717278999
819	0.1715103785
820	0.1712560821
821	0.1709309294
822	0.1707519397
823	0.1706212362
824	0.1704033299
825	0.1701557594
826	0.16995
827	0.1698116671
828	0.1696211497
829	0.169413416
830	0.1692701976
831	0.1690511871
832	0.1688585783
833	0.168614421
834	0.1684496361
835	0.1681806497
836	0.1679681142
837	0.1677116595
838	0.1674515741
839	0.1672774532
840	0.1669760754
841	0.1667620006
842	0.1664936668
843	0.1663351896
844	0.1661142885
845	0.1658655802
846	0.1655853004
847	0.1653295818
848	0.165088754
849	0.1648950409
850	0.1647238648
851	0.164566107
852	0.164389443
853	0.1640803521
854	0.1637559021
855	0.1635299482
856	0.1633194371
857	0.1631643228
858	0.162878505
859	0.1627288618
860	0.1625779804
861	0.1624096318
862	0.1621742918
863	0.1620268905
864	0.161807512
865	0.1615387097
866	0.1613844654
867	0.1612063123
868	0.1609474149
869	0.1607648448
870	0.1605943546
871	0.1603958398
872	0.1601676774
873	0.1599814934
874	0.1598143996
875	0.1596273623
876	0.159478656
877	0.1592339298
878	0.1590027893
879	0.1588346582
880	0.1586632478
881	0.1584203954
882	0.1582318189
883	0.158080971
884	0.1578584972
885	0.1576710751
886	0.157496101
887	0.1572719039
888	0.1570435574
889	0.1569035179
890	0.1567012218
891	0.1564510078
892	0.1563026027
893	0.156136061
894	0.1559119308
895	0.1557857112
896	0.1555060504
897	0.1553631163
898	0.1552008579
899	0.1550789214
900	0.1548836189
901	0.1546854053
902	0.1544598697
903	0.154267629
904	0.1540389145
905	0.1538510574
906	0.1536733393
907	0.1535339523
908	0.1532614189
909	0.1531482161
910	0.1528939532
911	0.152793282
912	0.1525337487
913	0.1523874015
914	0.1522088636
915	0.1520967316
916	0.1518623285
917	0.1516439036
918	0.1514731959
919	0.1513477125
920	0.1511279993
921	0.15087469
922	0.1507240095
923	0.1505252269
924	0.1503622657
925	0.1501123361
926	0.1499906172
927	0.1497686118
928	0.1496295594
929	0.1493760661
930	0.1491780867
931	0.1489710557
932	0.1487653632
933	0.1485672499
934	0.1484435734
935	0.1482645336
936	0.148116965
937	0.1479701661
938	0.147757296
939	0.1475420333
940	0.147221147
941	0.1470381084
942	0.1468275304
943	0.1465957039
944	0.1464675769
945	0.1462506746
946	0.1460966478
947	0.1459454988
948	0.145780898
949	0.1455512465
950	0.1453485656
951	0.14515676
952	0.1448979127
953	0.1446767272
954	0.1444790656
955	0.1442705121
956	0.1440501966
957	0.1438912341
958	0.1437893583
959	0.1436094318
960	0.1435001106
961	0.1433097438
962	0.1431936298
963	0.1429741508
964	0.1428174638
965	0.1426746469
966	0.1425346743
967	0.1423565045
968	0.1422033143
969	0.1420586067
970	0.1419028901
971	0.1416899029
972	0.1414940315
973	0.1413619393
974	0.1412569514
975	0.1410632719
976	0.1408850687
977	0.1407383869
978	0.1406377826
979	0.140415108
980	0.140209382
981	0.1400652852
982	0.1399028427
983	0.1396714093
984	0.1394855098
985	0.1393581273
986	0.1391884402
987	0.1390390731
988	0.1388420138
989	0.1386890662
990	0.1385670796
991	0.1383340819
992	0.1382316121
993	0.1380410278
994	0.1378544088
995	0.1377238391
996	0.1375593386
997	0.1373980171
998	0.1372116658
999	0.1369478159
